城市,节点ID,聚类系数
Dalian,6724,0.0
Dalian,6725,0.0
Dalian,6730,0.0
Dalian,6733,0.166667
Dalian,6738,0.0
Dalian,6740,0.0
Dalian,6743,0.166667
Dalian,6748,0.0
Dalian,6751,0.0
Dalian,6753,0.0
Dalian,6755,0.0
Dalian,6758,0.0
Dalian,6762,0.0
Dalian,6764,0.0
Dalian,6765,0.0
Dalian,6770,0.0
Dalian,6772,0.166667
Dalian,6774,0.0
Dalian,6777,0.0
Dalian,6779,0.0
Dalian,6783,0.0
Dalian,6785,0.0
Dalian,6787,0.0
Dalian,6791,0.0
Dalian,6796,0.0
Dalian,6800,0.0
Dalian,6803,0.333333
Dalian,6806,0.0
Dalian,6810,0.0
Dalian,6813,0.0
Dalian,6816,0.0
Dalian,6817,0.0
Dalian,6822,0.0
Dalian,6825,0.0
Dalian,6826,0.0
Dalian,6829,0.0
Dalian,6832,0.0
Dalian,6836,0.0
Dalian,6838,0.0
Dalian,6842,0.0
Dalian,6845,0.0
Dalian,6850,0.0
Dalian,6853,0.0
Dalian,6858,0.0
Dalian,6859,0.0
Dalian,6864,0.0
Dalian,6867,0.0
Dalian,6872,0.0
Dalian,6875,0.0
Dalian,6878,0.0
Dalian,6880,0.0
Dalian,6881,0.0
Dalian,6884,0.0
Dalian,6888,0.0
Dalian,6890,0.0
Dalian,6894,0.0
Dalian,6897,0.0
Dalian,6901,0.0
Dalian,6904,0.0
Dalian,6909,0.0
Dalian,6910,0.0
Dalian,6911,0.0
Dalian,6915,0.0
Dalian,6920,0.0
Dalian,6923,0.0
Dalian,6925,0.0
Dalian,6930,0.0
Dalian,6931,0.0
Dalian,6936,0.0
Dalian,6938,0.0
Dalian,6942,0.0
Dalian,6945,0.0
Dalian,6950,0.0
Dalian,6954,0.0
Dalian,6955,0.0
Dalian,6956,0.0
Dalian,6958,0.0
Dalian,6960,0.0
Dalian,6962,0.0
Dalian,6965,0.0
Dalian,6967,0.0
Dalian,6971,0.166667
Dalian,6975,0.0
Dalian,6976,0.0
Dalian,6977,0.166667
Dalian,6981,0.0
Dalian,6986,0.0
Dalian,6989,0.0
Dalian,6993,0.0
Dalian,6994,0.0
Dalian,6996,0.0
Dalian,6998,0.0
Dalian,7000,0.0
Dalian,7003,0.0
Dalian,7006,0.0
Dalian,7009,0.0
Dalian,7012,0.0
Dalian,7014,0.0
Dalian,7016,0.0
Dalian,7017,0.0
Dalian,7022,0.0
Dalian,7024,0.0
Dalian,7026,0.0
Dalian,7028,0.0
Dalian,7031,0.0
Dalian,7034,0.0
Dalian,7038,0.0
Dalian,7039,0.0
Dalian,7043,0.0
Dalian,7045,0.0
Dalian,7048,0.0
Dalian,7051,0.333333
Dalian,7053,0.0
Dalian,7057,0.0
Dalian,7061,0.0
Dalian,7064,0.0
Dalian,7066,0.0
Dalian,7070,0.0
Dalian,7074,0.0
Dalian,7078,0.0
Dalian,7081,0.0
Dalian,7084,0.0
Dalian,7088,0.0
Dalian,7092,0.0
Dalian,7093,0.0
Dalian,7095,0.0
Dalian,7098,0.0
Dalian,7099,0.0
Dalian,7104,0.166667
Dalian,7108,0.0
Dalian,7110,0.0
Dalian,7113,0.0
Dalian,7117,0.0
Dalian,7122,0.0
Dalian,7124,0.0
Dalian,7126,0.0
Dalian,7129,0.0
Dalian,7134,0.0
Dalian,7137,0.0
Dalian,7141,0.0
Dalian,7143,0.0
Dalian,7148,0.0
Dalian,7152,0.0
Dalian,7153,0.0
Dalian,7157,0.0
Dalian,7159,0.0
Dalian,7160,0.0
Dalian,7162,0.0
Dalian,7165,0.0
Dalian,7168,0.0
Dalian,7169,0.0
Dalian,7171,0.0
Dalian,7173,0.0
Dalian,7177,0.0
Dalian,7181,0.0
Dalian,7185,0.0
Dalian,7188,0.166667
Dalian,7192,0.0
Dalian,7196,0.0
Dalian,7199,0.166667
Dalian,7200,0.0
Dalian,7202,0.0
Dalian,7205,0.0
Dalian,7208,0.066667
Dalian,7213,0.0
Dalian,7217,0.0
Dalian,7219,0.0
Dalian,7220,0.0
Dalian,7222,0.0
Dalian,7224,0.0
Dalian,7227,0.0
Dalian,7228,0.0
Dalian,7229,0.0
Dalian,7230,0.0
Dalian,7231,0.0
Dalian,7236,0.0
Dalian,7239,0.0
Dalian,7243,0.0
Dalian,7247,0.0
Dalian,7251,0.0
Dalian,7252,0.0
Dalian,7254,0.0
Dalian,7257,0.0
Dalian,7261,0.0
Dalian,7262,0.0
Dalian,7265,0.0
Dalian,7268,0.0
Dalian,7273,0.0
Dalian,7277,0.166667
Dalian,7279,0.0
Dalian,7284,0.333333
Dalian,7287,0.066667
Dalian,7288,0.0
Dalian,7293,0.333333
Dalian,7297,0.0
Dalian,7299,0.333333
Dalian,7302,0.0
Dalian,7303,0.0
Dalian,7306,0.0
Dalian,7310,0.333333
Dalian,7313,0.166667
Dalian,7318,0.333333
Dalian,7320,0.0
Dalian,7324,0.0
Dalian,7327,0.333333
Dalian,7332,0.333333
Dalian,7333,0.166667
Dalian,7337,0.0
Dalian,7340,0.0
Dalian,7343,0.0
Dalian,7348,0.0
Dalian,7349,0.0
Dalian,7350,0.0
Dalian,7351,0.0
Dalian,7354,0.0
Dalian,7358,0.0
Dalian,7360,0.0
Dalian,7361,0.166667
Dalian,7365,0.166667
Dalian,7369,0.0
Dalian,7370,0.0
Dalian,7371,0.0
Dalian,7376,0.0
Dalian,7377,0.0
Dalian,7380,0.0
Dalian,7381,0.0
Dalian,7382,0.166667
Dalian,7385,0.0
Dalian,7387,0.333333
Dalian,7393,0.0
Dalian,7394,0.0
Dalian,7395,0.0
Dalian,7398,0.0
Dalian,7401,0.0
Dalian,7404,0.0
Dalian,7407,0.0
Dalian,7411,0.0
Dalian,7414,0.0
Dalian,7417,0.0
Dalian,7421,0.0
Dalian,7426,0.0
Dalian,7428,0.0
Dalian,7431,0.0
Dalian,7434,0.0
Dalian,7437,0.0
Dalian,7441,0.166667
Dalian,7446,0.0
Dalian,7450,0.0
Dalian,7451,0.166667
Dalian,7453,0.333333
Dalian,7455,0.166667
Dalian,7457,0.0
Dalian,7462,0.0
Dalian,7466,0.0
Dalian,7469,0.0
Dalian,7470,0.0
Dalian,7471,0.0
Dalian,7478,0.0
Dalian,7479,0.0
Dalian,7480,0.0
Dalian,7482,0.0
Dalian,7484,0.0
Dalian,7489,0.0
Dalian,7490,0.0
Dalian,7491,0.0
Dalian,7494,0.0
Dalian,7497,0.0
Dalian,7500,0.0
Dalian,7501,0.0
Dalian,7505,0.0
Dalian,7506,0.0
Dalian,7507,0.0
Dalian,7512,0.0
Dalian,7516,0.0
Dalian,7518,0.0
Dalian,7521,0.0
Dalian,7522,0.0
Dalian,7526,0.0
Dalian,7527,0.0
Dalian,7532,0.0
Dalian,7534,0.0
Dalian,7537,0.166667
Dalian,7542,0.0
Dalian,7545,0.0
Dalian,7548,0.0
Dalian,7552,0.0
Dalian,7553,0.333333
Dalian,7557,0.0
Dalian,7560,0.0
Dalian,7563,0.0
Dalian,7567,0.1
Dalian,7571,0.333333
Dalian,7572,0.0
Dalian,7574,0.333333
Dalian,7576,0.0
Dalian,7577,0.0
Dalian,7578,0.0
Dalian,7582,0.0
Dalian,7585,0.0
Dalian,7588,0.333333
Dalian,7591,0.333333
Dalian,7595,0.0
Dalian,7600,0.333333
Dalian,7602,0.266667
Dalian,7604,0.0
Dalian,7607,0.0
Dalian,7611,0.0
Dalian,7613,0.0
Dalian,7615,0.0
Dalian,7620,0.0
Dalian,7622,0.0
Dalian,7626,0.166667
Dalian,7630,0.0
Dalian,7633,0.166667
Dalian,7637,0.0
Dalian,7641,0.333333
Dalian,7645,0.0
Dalian,7649,0.5
Dalian,7653,0.333333
Dalian,7655,0.5
Dalian,7659,0.0
Dalian,7663,0.0
Dalian,7664,0.0
Dalian,7665,0.0
Dalian,7667,0.333333
Dalian,7671,0.0
Dalian,7674,0.0
Dalian,7676,0.3
Dalian,7682,0.0
Dalian,7686,0.333333
Dalian,7689,0.0
Dalian,7691,0.0
Dalian,7693,0.0
Dalian,7697,0.5
Dalian,7702,0.0
Dalian,7703,0.0
Dalian,7707,0.0
Dalian,7712,0.0
Dalian,7715,0.333333
Dalian,7718,0.0
Dalian,7722,0.0
Dalian,7725,0.0
Dalian,7730,0.0
Dalian,7731,0.333333
Dalian,7735,0.0
Dalian,7740,0.333333
Dalian,7745,0.333333
Dalian,7747,0.0
Dalian,7751,0.0
Dalian,7756,0.1
Dalian,7761,0.0
Dalian,7763,0.0
Dalian,7768,0.0
Dalian,7769,0.1
Dalian,7770,0.0
Dalian,7771,0.333333
Dalian,7773,0.0
Dalian,7776,0.0
Dalian,7779,0.0
Dalian,7782,0.0
Dalian,7783,0.0
Dalian,7788,0.0
Dalian,7791,0.0
Dalian,7793,0.0
Dalian,7794,0.0
Dalian,7796,0.0
Dalian,7799,0.0
Dalian,7801,0.0
Dalian,7803,0.0
Dalian,7807,0.0
Dalian,7808,0.0
Dalian,7812,0.0
Dalian,7813,0.0
Dalian,7816,0.0
Dalian,7819,0.0
Dalian,7823,0.0
Dalian,7828,0.0
Dalian,7832,0.0
Dalian,7836,0.0
Dalian,7839,0.166667
Dalian,7843,0.0
Dalian,7846,0.166667
Dalian,7849,0.0
Dalian,7852,0.333333
Dalian,7855,0.0
Dalian,7862,0.0
Dalian,7864,0.0
Dalian,7867,0.0
Dalian,7871,0.0
Dalian,7874,0.0
Dalian,7875,0.0
Dalian,7880,0.0
Dalian,7883,0.0
Dalian,7887,0.0
Dalian,7892,0.166667
Dalian,7895,0.0
Dalian,7899,0.0
Dalian,7902,0.0
Dalian,7904,0.333333
Dalian,7906,0.0
Dalian,7910,0.166667
Dalian,7914,0.0
Dalian,7918,0.0
Dalian,7919,0.0
Dalian,7921,0.0
Dalian,7925,0.0
Dalian,7926,0.0
Dalian,7928,0.0
Dalian,7930,0.0
Dalian,7934,0.0
Dalian,7935,0.0
Dalian,7940,0.0
Dalian,7942,0.0
Dalian,7943,0.0
Dalian,7947,0.0
Dalian,7951,0.333333
Dalian,7953,0.0
Dalian,7956,0.333333
Dalian,7958,0.333333
Dalian,7959,0.333333
Dalian,7962,0.0
Dalian,7966,0.0
Dalian,7967,0.333333
Dalian,7971,0.0
Dalian,7976,0.0
Dalian,7977,0.0
Dalian,7979,0.333333
Dalian,7981,0.0
Dalian,7986,0.0
Dalian,7990,0.166667
Dalian,7993,0.0
Dalian,7994,0.0
Dalian,7995,0.0
Dalian,7999,0.166667
Dalian,8004,0.0
Dalian,8006,0.0
Dalian,8010,0.166667
Dalian,8013,0.0
Dalian,8017,0.0
Dalian,8018,0.0
Dalian,8019,0.0
Dalian,8023,0.0
Dalian,8028,0.333333
Dalian,8031,0.0
Dalian,8032,0.0
Dalian,8035,0.0
Dalian,8037,0.0
Dalian,8040,0.0
Dalian,8046,0.0
Dalian,8052,0.0
Dalian,8054,0.0
Dalian,8056,0.0
Dalian,8057,0.0
Dalian,8062,0.166667
Dalian,8067,0.0
Dalian,8072,0.0
Dalian,8073,0.0
Dalian,8075,0.333333
Dalian,8077,0.0
Dalian,8080,0.0
Dalian,8083,0.0
Dalian,8087,0.0
Dalian,8088,0.166667
Dalian,8094,0.0
Dalian,8097,0.0
Dalian,8099,0.333333
Dalian,8104,0.0
Dalian,8106,0.0
Dalian,8108,0.0
Dalian,8109,0.0
Dalian,8112,0.0
Dalian,8115,0.0
Dalian,8116,0.0
Dalian,8118,0.0
Dalian,8119,0.166667
Dalian,8123,0.0
Dalian,8127,0.0
Dalian,8130,0.166667
Dalian,8134,0.0
Dalian,8137,0.166667
Dalian,8141,0.166667
Dalian,8146,0.333333
Dalian,8148,0.0
Dalian,8151,0.0
Dalian,8155,0.0
Dalian,8156,0.0
Dalian,8158,0.0
Dalian,8160,0.0
Dalian,8164,0.0
Dalian,8165,0.0
Dalian,8169,0.0
Dalian,8170,0.0
Dalian,8172,0.0
Dalian,8174,0.0
Dalian,8177,0.0
Dalian,8181,0.0
Dalian,8184,0.0
Dalian,8185,0.0
Dalian,8188,0.0
Dalian,8190,0.0
Dalian,8192,0.0
Dalian,8195,0.0
Dalian,8199,0.0
Dalian,8201,0.0
Dalian,8204,0.0
Dalian,8206,0.0
Dalian,8208,0.0
Dalian,8211,0.0
Dalian,8214,0.166667
Dalian,8218,0.0
Dalian,8220,0.0
Dalian,8222,0.0
Dalian,8225,0.0
Dalian,8229,0.0
Dalian,8234,0.0
Dalian,8235,0.0
Dalian,8237,0.0
Dalian,8240,0.0
Dalian,8244,0.666667
Dalian,8246,0.0
Dalian,8248,0.0
Dalian,8249,0.166667
Dalian,8252,0.0
Dalian,8254,0.0
Dalian,8255,0.0
Dalian,8259,0.0
Dalian,8262,0.0
Dalian,8265,0.0
Dalian,8268,0.0
Dalian,8269,0.0
Dalian,8274,0.0
Dalian,8277,0.0
Dalian,8282,0.0
Dalian,8283,0.0
Dalian,8284,0.0
Dalian,8285,0.0
Dalian,8288,0.0
Dalian,8292,0.0
Dalian,8294,0.0
Dalian,8296,0.0
Dalian,8300,0.0
Dalian,8302,0.0
Dalian,8303,0.0
Dalian,8307,0.0
Dalian,8312,0.333333
Dalian,8313,0.0
Dalian,8318,0.2
Dalian,8321,0.0
Dalian,8325,0.0
Dalian,8328,0.0
Dalian,8332,0.0
Dalian,8335,0.333333
Dalian,8340,0.0
Dalian,8341,0.333333
Dalian,8342,0.333333
Dalian,8343,0.0
Dalian,8346,0.0
Dalian,8349,0.0
Dalian,8352,0.0
Dalian,8355,0.0
Dalian,8357,0.0
Dalian,8364,0.0
Dalian,8368,0.0
Dalian,8369,0.166667
Dalian,8370,0.0
Dalian,8374,0.0
Dalian,8380,0.0
Dalian,8386,0.0
Dalian,8387,0.166667
Dalian,8391,0.333333
Dalian,8396,0.0
Dalian,8397,0.333333
Dalian,8402,0.333333
Dalian,8404,0.1
Dalian,8406,0.0
Dalian,8412,0.0
Dalian,8415,0.0
Dalian,8416,0.333333
Dalian,8418,0.0
Dalian,8419,0.0
Dalian,8420,0.0
Dalian,8421,0.0
Dalian,8426,0.0
Dalian,8429,0.0
Dalian,8433,0.166667
Dalian,8437,0.166667
Dalian,8441,0.0
Dalian,8444,0.0
Dalian,8447,0.333333
Dalian,8452,0.0
Dalian,8455,0.0
Dalian,8458,0.0
Dalian,8460,0.0
Dalian,8461,0.0
Dalian,8464,0.0
Dalian,8465,0.0
Dalian,8469,0.0
Dalian,8474,0.0
Dalian,8475,0.0
Dalian,8480,0.333333
Dalian,8482,0.333333
Dalian,8485,0.0
Dalian,8488,0.0
Dalian,8489,0.0
Dalian,8493,0.0
Dalian,8498,0.0
Dalian,8500,0.333333
Dalian,8503,0.0
Dalian,8505,0.0
Dalian,8508,0.333333
Dalian,8512,0.0
Dalian,8514,0.333333
Dalian,8517,0.0
Dalian,8522,0.333333
Dalian,8525,0.166667
Dalian,8529,0.0
Dalian,8532,0.0
Dalian,8533,0.333333
Dalian,8538,0.0
Dalian,8542,0.333333
Dalian,8546,0.0
Dalian,8548,0.0
Dalian,8549,0.166667
Dalian,8555,0.0
Dalian,8560,0.0
Dalian,8561,0.0
Dalian,8566,0.0
Dalian,8567,0.166667
Dalian,8576,0.0
Dalian,8579,0.0
Dalian,8581,0.333333
Dalian,8584,0.0
Dalian,8585,0.0
Dalian,8590,0.0
Dalian,8591,0.0
Dalian,8594,0.0
Dalian,8596,0.0
Dalian,8598,0.0
Dalian,8599,0.0
Dalian,8600,0.0
Dalian,8602,0.0
Dalian,8603,0.266667
Dalian,8610,0.0
Dalian,8614,0.0
Dalian,8616,0.0
Dalian,8621,0.0
Dalian,8623,0.0
Dalian,8628,0.0
Dalian,8632,0.0
Dalian,8638,0.0
Dalian,8639,0.333333
Dalian,8642,0.0
Dalian,8643,0.0
Dalian,8647,0.0
Dalian,8651,0.0
Dalian,8656,0.0
Dalian,8659,0.0
Dalian,8664,0.0
Dalian,8665,0.0
Dalian,8670,0.0
Dalian,8673,0.0
Dalian,8675,0.0
Dalian,8678,0.0
Dalian,8681,0.0
Dalian,8686,0.0
Dalian,8687,0.0
Dalian,8689,0.0
Dalian,8693,0.166667
Dalian,8696,0.0
Dalian,8699,0.0
Dalian,8703,0.0
Dalian,8707,0.0
Dalian,8711,0.166667
Dalian,8716,0.0
Dalian,8718,0.0
Dalian,8720,0.0
Dalian,8721,0.0
Dalian,8724,0.0
Dalian,8727,0.333333
Dalian,8728,0.0
Dalian,8730,0.0
Dalian,8734,0.0
Dalian,8735,0.0
Dalian,8740,0.0
Dalian,8744,0.0
Dalian,8747,0.0
Dalian,8753,0.0
Dalian,8758,0.166667
Dalian,8764,0.0
Dalian,8765,0.0
Dalian,8768,0.166667
Dalian,8769,0.166667
Dalian,8774,0.2
Dalian,8778,0.0
Dalian,8782,0.166667
Dalian,8785,0.0
Dalian,8792,0.0
Dalian,8796,0.0
Dalian,8797,0.333333
Dalian,8801,0.0
Dalian,8803,0.0
Dalian,8805,0.0
Dalian,8809,0.0
Dalian,8812,0.0
Dalian,8815,0.166667
Dalian,8819,0.0
Dalian,8821,0.0
Dalian,8826,0.0
Dalian,8829,0.333333
Dalian,8832,0.0
Dalian,8835,0.0
Dalian,8839,0.333333
Dalian,8844,0.166667
Dalian,8847,0.0
Dalian,8850,0.166667
Dalian,8854,0.0
Dalian,8856,0.0
Dalian,8860,0.0
Dalian,8863,0.0
Dalian,8865,0.166667
Dalian,8867,0.0
Dalian,8870,0.333333
Dalian,8871,0.0
Dalian,8876,0.0
Dalian,8879,0.0
Dalian,8880,0.0
Dalian,8882,0.0
Dalian,8886,0.0
Dalian,8892,0.0
Dalian,8896,0.333333
Dalian,8898,0.0
Dalian,8902,0.0
Dalian,8905,0.0
Dalian,8909,0.0
Dalian,8911,0.0
Dalian,8913,0.0
Dalian,8915,0.0
Dalian,8917,0.0
Dalian,8919,0.0
Dalian,8921,0.333333
Dalian,8923,0.0
Dalian,8928,0.0
Dalian,8929,0.0
Dalian,8933,0.0
Dalian,8940,0.0
Dalian,8941,0.0
Dalian,8943,0.0
Dalian,8947,0.0
Dalian,8952,0.066667
Dalian,8959,0.0
Dalian,8961,0.166667
Dalian,8966,0.0
Dalian,8970,0.0
Dalian,8972,0.0
Dalian,8976,0.0
Dalian,8979,0.0
Dalian,8980,0.0
Dalian,8981,0.0
Dalian,8984,0.0
Dalian,8988,0.0
Dalian,8992,0.0
Dalian,8994,0.0
Dalian,8998,0.0
Dalian,9001,0.166667
Dalian,9006,0.333333
Dalian,9007,0.333333
Dalian,9012,0.0
Dalian,9015,0.0
Dalian,9019,0.333333
Dalian,9022,0.166667
Dalian,9025,0.0
Dalian,9028,0.0
Dalian,9029,0.0
Dalian,9032,0.0
Dalian,9033,0.0
Dalian,9037,0.0
Dalian,9041,0.0
Dalian,9043,0.333333
Dalian,9045,0.0
Dalian,9048,0.166667
Dalian,9052,0.0
Dalian,9055,0.0
Dalian,9058,0.0
Dalian,9062,0.0
Dalian,9063,0.0
Dalian,9064,0.0
Dalian,9068,0.333333
Dalian,9072,0.0
Dalian,9075,0.0
Dalian,9076,0.0
Dalian,9077,0.0
Dalian,9080,0.0
Dalian,9084,0.0
Dalian,9087,0.0
Dalian,9092,0.0
Dalian,9095,0.0
Dalian,9098,0.0
Dalian,9102,0.0
Dalian,9104,0.0
Dalian,9106,0.0
Dalian,9109,0.333333
Dalian,9111,0.0
Dalian,9114,0.166667
Dalian,9117,0.0
Dalian,9121,0.0
Dalian,9124,0.333333
Dalian,9127,0.0
Dalian,9130,0.166667
Dalian,9136,0.0
Dalian,9139,0.0
Dalian,9144,0.0
Dalian,9148,0.0
Dalian,9151,0.1
Dalian,9158,0.166667
Dalian,9161,0.166667
Dalian,9168,0.0
Dalian,9171,0.0
Dalian,9172,0.0
Dalian,9174,0.0
Dalian,9178,0.0
Dalian,9181,0.0
Dalian,9185,0.0
Dalian,9186,0.0
Dalian,9189,0.333333
Dalian,9196,0.0
Dalian,9200,0.190476
Dalian,9205,0.0
Dalian,9206,0.0
Dalian,9208,0.0
Dalian,9210,0.0
Dalian,9214,0.0
Dalian,9215,0.0
Dalian,9219,0.0
Dalian,9222,0.0
Dalian,9225,0.1
Dalian,9227,0.0
Dalian,9234,0.0
Dalian,9236,0.0
Dalian,9240,0.166667
Dalian,9243,0.166667
Dalian,9247,0.0
Dalian,9252,0.0
Dalian,9257,0.0
Dalian,9260,0.0
Dalian,9264,0.0
Dalian,9267,0.0
Dalian,9272,0.0
Dalian,9273,0.0
Dalian,9279,0.0
Dalian,9280,0.0
Dalian,9281,0.0
Dalian,9282,0.0
Dalian,9284,0.0
Dalian,9287,0.0
Dalian,9291,0.0
Dalian,9294,0.0
Dalian,9296,0.0
Dalian,9298,0.0
Dalian,9300,0.0
Dalian,9304,0.0
Dalian,9308,0.333333
Dalian,9310,0.0
Dalian,9313,0.0
Dalian,9317,0.0
Dalian,9320,0.0
Dalian,9324,0.0
Dalian,9326,0.0
Dalian,9330,0.0
Dalian,9332,0.0
Dalian,9333,0.0
Dalian,9339,0.0
Dalian,9343,0.0
Dalian,9346,0.0
Dalian,9350,0.0
Dalian,9353,0.333333
Dalian,9356,0.333333
Dalian,9357,0.0
Dalian,9362,0.0
Dalian,9365,0.0
Dalian,9367,0.0
Dalian,9371,0.0
Dalian,9376,0.0
Dalian,9382,0.0
Dalian,9386,0.2
Dalian,9389,0.0
Dalian,9391,0.333333
Dalian,9394,0.0
Dalian,9399,0.0
Dalian,9403,0.0
Dalian,9407,0.0
Dalian,9410,0.166667
Dalian,9413,0.0
Dalian,9416,0.0
Dalian,9420,0.0
Dalian,9423,0.333333
Dalian,9429,0.0
Dalian,9431,0.0
Dalian,9434,0.0
Dalian,9438,0.0
Dalian,9441,0.0
Dalian,9444,0.0
Dalian,9448,0.0
Dalian,9451,0.166667
Dalian,9456,0.1
Dalian,9460,0.0
Dalian,9461,0.0
Dalian,9464,0.0
Dalian,9468,0.0
Dalian,9470,0.0
Dalian,9474,0.0
Dalian,9477,0.0
Dalian,9481,0.0
Dalian,9485,0.0
Dalian,9489,0.0
Dalian,9494,0.0
Dalian,9496,0.0
Dalian,9500,0.0
Dalian,9501,0.0
Dalian,9502,0.0
Dalian,9505,0.0
Dalian,9507,0.0
Dalian,9511,0.333333
Dalian,9514,0.0
Dalian,9515,0.0
Dalian,9520,0.333333
Dalian,9523,0.0
Dalian,9528,0.0
Dalian,9529,0.1
Dalian,9534,0.0
Dalian,9538,0.0
Dalian,9542,0.0
Dalian,9545,0.0
Dalian,9548,0.0
Dalian,9554,0.0
Dalian,9557,0.0
Dalian,9562,0.0
Dalian,9565,0.0
Dalian,9570,0.0
Dalian,9574,0.0
Dalian,9578,0.0
Dalian,9579,0.0
Dalian,9582,0.333333
Dalian,9586,0.0
Dalian,9588,0.0
Dalian,9592,0.0
Dalian,9596,0.0
Dalian,9600,0.0
Dalian,9602,0.0
Dalian,9603,0.333333
Dalian,9607,0.0
Dalian,9611,0.0
Dalian,9613,0.0
Dalian,9617,0.0
Dalian,9619,0.0
Dalian,9624,0.0
Dalian,9628,0.0
Dalian,9632,0.0
Dalian,9634,0.0
Dalian,9639,0.0
Dalian,9641,0.0
Dalian,9642,0.0
Dalian,9643,0.0
Dalian,9648,0.0
Dalian,9652,0.0
Dalian,9658,0.0
Dalian,9661,0.0
Dalian,9666,0.0
Dalian,9670,0.0
Dalian,9674,0.0
Dalian,9676,0.0
Dalian,9678,0.0
Dalian,9681,0.0
Dalian,9685,0.0
Dalian,9689,0.0
Dalian,9694,0.0
Dalian,9696,0.0
Dalian,9697,0.0
Dalian,9700,0.0
Dalian,9704,0.0
Dalian,9706,0.0
Dalian,9707,0.0
Dalian,9710,0.166667
Dalian,9714,0.0
Dalian,9717,0.0
Dalian,9719,0.0
Dalian,9722,0.0
Dalian,9725,0.0
Dalian,9729,0.333333
Dalian,9732,0.333333
Dalian,9734,0.333333
Dalian,9738,0.0
Dalian,9742,0.0
Dalian,9746,0.0
Dalian,9749,0.0
Dalian,9753,0.0
Dalian,9757,0.0
Dalian,9759,0.0
Dalian,9764,0.166667
Dalian,9767,0.0
Dalian,9770,0.0
Dalian,9774,0.0
Dalian,9778,0.0
Dalian,9782,0.0
Dalian,9787,0.0
Dalian,9792,0.0
Dalian,9796,0.0
Dalian,9798,0.0
Dalian,9799,0.333333
Dalian,9804,0.0
Dalian,9805,0.166667
Dalian,9808,0.0
Dalian,9814,0.0
Dalian,9817,0.0
Dalian,9821,0.0
Dalian,9824,0.0
Dalian,9827,0.0
Dalian,9829,0.333333
Dalian,9833,0.5
Dalian,9837,0.333333
Dalian,9842,0.166667
Dalian,9846,0.0
Dalian,9850,0.333333
Dalian,9854,0.0
Dalian,9857,0.333333
Dalian,9861,0.0
Dalian,9865,0.333333
Dalian,9867,0.0
Dalian,9871,0.333333
Dalian,9873,0.0
Dalian,9876,0.0
Dalian,9879,0.0
Dalian,9881,0.166667
Dalian,9886,0.0
Dalian,9887,0.0
Dalian,9890,0.166667
Dalian,9893,0.0
Dalian,9898,0.0
Dalian,9900,0.0
Dalian,9904,0.0
Dalian,9907,0.0
Dalian,9912,0.0
Dalian,9915,0.0
Dalian,9917,0.333333
Dalian,9923,0.0
Dalian,9927,0.0
Dalian,9931,0.0
Dalian,9936,0.0
Dalian,9939,0.0
Dalian,9942,0.0
Dalian,9944,0.166667
Dalian,9948,0.0
Dalian,9952,0.0
Dalian,9954,0.166667
Dalian,9957,0.333333
Dalian,9962,0.0
Dalian,9966,0.0
Dalian,9968,0.333333
Dalian,9969,0.0
Dalian,9974,0.0
Dalian,9977,0.0
Dalian,9981,0.0
Dalian,9984,0.0
Dalian,9986,0.333333
Dalian,9990,0.0
Dalian,9991,0.0
Dalian,9998,0.0
Dalian,10000,0.0
Dalian,10004,0.0
Dalian,10008,0.2
Dalian,10014,0.0
Dalian,10018,0.0
Dalian,10021,0.0
Dalian,10024,0.166667
Dalian,10028,0.0
Dalian,10032,0.0
Dalian,10034,0.0
Dalian,10036,0.333333
Dalian,10039,0.0
Dalian,10042,0.0
Dalian,10043,0.0
Dalian,10047,0.0
Dalian,10052,0.0
Dalian,10055,0.333333
Dalian,10057,0.0
Dalian,10064,0.0
Dalian,10067,0.0
Dalian,10071,0.0
Dalian,10073,0.0
Dalian,10074,0.0
Dalian,10076,0.0
Dalian,10079,0.0
Dalian,10081,0.0
Dalian,10086,0.0
Dalian,10090,0.0
Dalian,10091,0.0
Dalian,10095,0.0
Dalian,10100,0.0
Dalian,10102,0.0
Dalian,10106,0.0
Dalian,10108,0.0
Dalian,10110,0.166667
Dalian,10114,0.0
Dalian,10117,0.0
Dalian,10122,0.166667
Dalian,10123,0.0
Dalian,10126,0.0
Dalian,10128,0.0
Dalian,10132,0.333333
Dalian,10138,0.0
Dalian,10140,0.0
Dalian,10141,0.166667
Dalian,10145,0.0
Dalian,10147,0.0
Dalian,10149,0.333333
Dalian,10153,0.333333
Dalian,10158,0.166667
Dalian,10162,0.0
Dalian,10164,0.0
Dalian,10166,0.0
Dalian,10171,0.0
Dalian,10176,0.0
Dalian,10178,0.0
Dalian,10181,0.0
Dalian,10183,0.0
Dalian,10185,0.0
Dalian,10187,0.0
Dalian,10192,0.333333
Dalian,10193,0.0
Dalian,10198,0.0
Dalian,10199,0.0
Dalian,10204,0.333333
Dalian,10206,0.0
Dalian,10209,0.0
Dalian,10212,0.0
Dalian,10214,0.333333
Dalian,10218,0.0
Dalian,10221,0.0
Dalian,10225,0.0
Dalian,10229,0.0
Dalian,10234,0.333333
Dalian,10235,0.333333
Dalian,10240,0.0
Dalian,10244,0.0
Dalian,10245,0.0
Dalian,10248,0.333333
Dalian,10252,0.0
Dalian,10256,0.0
Dalian,10259,0.0
Dalian,10261,0.0
